# Program:featureCounts v2.0.1; Command:"featureCounts" "-a" "/mnt/d/PERSONAL_SACO/Cubas lab/R/output/macs2_consensus.gff" "-o" "2022_03_09_feature_counts_macs2_consensus.txt" "-t" "gene" "-g" "gene_id" "-O" "-T" "4" "ChIP2_S5_R1_001_sorted.bam" "ChIP3_S6_R1_001_sorted.bam" "ChIP7_S4_R1_001_sorted.bam" "Input2_S2_R1_001_sorted.bam" "Input3_S3_R1_001_sorted.bam" "Input7_S1_R1_001_sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	ChIP2_S5_R1_001_sorted.bam	ChIP3_S6_R1_001_sorted.bam	ChIP7_S4_R1_001_sorted.bam	Input2_S2_R1_001_sorted.bam	Input3_S3_R1_001_sorted.bam	Input7_S1_R1_001_sorted.bam
peak_1293	4	10426964	10427149	.	186	68	61	118	3	8	12
peak_1294	4	10521117	10521383	.	267	41	99	168	2	10	20
peak_1295	4	10523474	10523641	.	168	17	71	96	1	16	13
peak_1296	4	10593103	10593408	.	306	48	149	183	3	22	21
peak_1297	4	10649912	10650501	.	590	95	222	354	6	24	48
peak_1298	4	10698841	10699036	.	196	20	89	65	3	19	24
peak_1299	4	11116694	11116891	.	198	67	62	83	5	18	19
peak_1300	4	11383213	11383418	.	206	33	87	72	1	7	20
peak_1301	4	11417232	11417578	.	347	42	225	172	8	32	33
peak_1302	4	11447138	11447454	.	317	36	189	140	2	22	22
peak_1303	4	11472812	11473047	.	236	33	89	143	7	21	19
peak_1304	4	11638772	11639208	.	437	97	510	404	9	45	50
peak_1305	4	11646017	11646123	.	107	18	42	55	3	9	12
peak_1306	4	11650156	11650445	.	290	32	97	138	2	21	25
peak_1307	4	11732628	11732852	.	225	75	88	93	2	17	21
peak_1308	4	11750232	11750469	.	238	18	69	92	7	15	24
peak_1309	4	11896976	11897695	.	720	44	289	249	8	42	69
peak_1310	4	12029033	12029369	.	337	76	124	197	3	21	33
peak_1311	4	12046062	12046365	.	304	34	161	148	4	15	35
peak_1312	4	12075110	12075373	.	264	40	113	90	2	13	35
peak_1313	4	12079714	12080014	.	301	39	108	190	4	22	29
peak_1314	4	12317515	12317845	.	331	55	171	145	11	35	37
peak_1315	4	12352702	12353437	.	736	1950	2816	58	10	57	66
peak_1316	4	12375407	12375669	.	263	29	127	153	5	19	17
peak_1317	4	12502074	12502551	.	478	24	117	224	4	41	48
peak_1318	4	12580202	12580447	.	246	28	108	80	2	15	11
peak_1319	4	12622818	12623034	.	217	54	105	85	3	14	8
peak_1320	4	12649762	12650005	.	244	23	107	112	3	16	17
peak_1321	4	12764137	12764415	.	279	17	77	152	5	24	20
peak_1322	4	12776216	12776699	.	484	40	255	261	7	26	48
peak_1323	4	12785785	12786072	.	288	46	160	184	9	40	37
peak_1324	4	12828743	12829453	.	711	60	256	350	12	48	58
peak_1325	4	12864342	12864555	.	214	28	64	109	6	22	14
peak_1326	4	12940999	12941318	.	320	40	174	198	2	26	37
peak_1327	4	12994663	12994870	.	208	12	55	127	6	20	26
peak_1328	4	13016157	13016555	.	399	69	296	320	3	27	36
peak_1329	4	13017756	13018216	.	461	56	158	171	6	31	27
peak_1330	4	13019154	13019415	.	262	51	132	150	4	11	19
peak_1331	4	13021107	13021861	.	755	101	306	368	15	49	70
peak_1332	4	13022639	13023017	.	379	62	295	305	5	24	27
peak_1333	4	13023546	13023860	.	315	40	126	138	7	27	27
peak_1334	4	13051405	13051696	.	292	22	121	102	1	16	15
peak_1335	4	13055602	13055867	.	266	40	103	154	13	25	23
peak_1336	4	13087058	13087363	.	306	39	115	107	5	15	19
peak_1337	4	13092102	13092102	.	1	0	1	7	0	0	1
peak_1338	4	13092244	13093387	.	1144	121	347	476	8	63	90
peak_1339	4	13096850	13097036	.	187	10	68	116	2	16	21
peak_1340	4	13196377	13196483	.	107	5	39	21	0	5	8
peak_1341	4	13223270	13223951	.	682	51	191	302	5	41	46
peak_1342	4	13511373	13511526	.	154	45	43	80	3	23	19
peak_1343	4	13652335	13652591	.	257	20	109	129	4	21	21
peak_1344	4	13658586	13658851	.	266	27	94	102	7	27	24
peak_1345	4	13659254	13659482	.	229	32	124	111	5	30	29
peak_1346	4	13660055	13660856	.	802	70	206	238	8	57	71
peak_1347	4	13665597	13665791	.	195	10	70	137	2	14	25
peak_1348	4	13674923	13675225	.	303	61	128	200	5	24	24
peak_1349	4	13677169	13677242	.	74	14	51	46	3	17	9
peak_1350	4	13685845	13686143	.	299	46	128	303	6	25	28
peak_1351	4	13709194	13709804	.	611	29	190	173	7	36	36
peak_1352	4	13749285	13749646	.	362	71	211	247	8	33	34
peak_1353	4	13812880	13813075	.	196	34	66	142	4	18	25
peak_1354	4	13855807	13856110	.	304	8	110	113	7	22	22
peak_1355	4	13866373	13866617	.	245	68	125	112	2	28	19
peak_1356	4	13890599	13890809	.	211	16	90	120	1	15	11
peak_1357	4	13903820	13904261	.	442	37	199	168	5	37	46
peak_1358	4	13911175	13911822	.	648	91	283	191	6	28	45
peak_1359	4	13998490	13998761	.	272	21	145	100	5	17	14
peak_1360	4	14149483	14149789	.	307	59	108	267	11	35	39
peak_1361	4	14364292	14364477	.	186	19	121	96	5	16	13
peak_1362	4	14440322	14440565	.	244	27	95	105	7	30	25
peak_1363	4	14545897	14546126	.	230	22	80	98	6	17	17
peak_1364	4	14550679	14550907	.	229	20	68	117	0	12	11
peak_1365	4	14624668	14624988	.	321	70	236	226	6	28	36
peak_1366	4	14766461	14766764	.	304	22	160	155	1	11	34
peak_1367	4	14881497	14881704	.	208	34	99	102	5	26	25
peak_1368	4	14892038	14892495	.	458	81	288	320	3	27	34
peak_1369	4	14902443	14902888	.	446	60	234	266	8	28	41
peak_1370	4	15066790	15067057	.	268	21	155	167	7	39	18
peak_1371	4	15201277	15201484	.	208	99	60	106	3	12	24
peak_1372	4	15231289	15231693	.	405	68	199	174	7	24	32
peak_1373	4	15291714	15291747	.	34	9	9	22	0	8	5
peak_1374	4	15291822	15292097	.	276	40	109	123	4	17	15
peak_1375	4	15306016	15306259	.	244	61	77	149	1	16	19
peak_1376	4	15367768	15368109	.	342	50	142	261	2	15	25
peak_1377	4	15415901	15416594	.	694	245	244	126	4	35	44
peak_1378	4	15443768	15444131	.	364	50	183	189	5	26	28
peak_1379	4	15485756	15486277	.	522	30	151	197	4	36	37
peak_1380	4	15514901	15515187	.	287	28	126	177	2	28	21
peak_1381	4	15528447	15528803	.	357	41	149	186	3	25	40
peak_1382	4	15646676	15646909	.	234	10	104	132	5	21	31
peak_1383	4	15675158	15675456	.	299	58	218	99	4	23	28
peak_1384	4	15705495	15705662	.	168	54	65	66	1	7	3
peak_1385	4	15765279	15765479	.	201	17	97	53	5	19	23
peak_1386	4	15769678	15770052	.	375	315	159	140	6	31	53
peak_1387	4	15861884	15862106	.	223	27	75	108	4	16	21
peak_1388	4	15939564	15939820	.	257	31	114	122	2	12	19
peak_1389	4	15959780	15960079	.	300	14	127	132	9	10	22
peak_1390	4	15993350	15993723	.	374	163	169	86	5	16	24
peak_1391	4	16054245	16054548	.	304	26	97	114	2	19	16
peak_1392	4	16102161	16102464	.	304	37	166	252	13	38	38
peak_1393	4	16130415	16130822	.	408	115	304	313	4	33	35
peak_1394	4	16167053	16167269	.	217	13	67	115	4	28	25
peak_1395	4	16256011	16256405	.	395	41	207	235	4	39	39
peak_1396	4	16285031	16285282	.	252	40	122	122	1	15	13
peak_1397	4	16294489	16294771	.	283	39	130	142	7	16	25
peak_1398	4	16295181	16295562	.	382	54	291	259	2	14	18
peak_1399	4	16345064	16345333	.	270	49	154	161	3	17	43
peak_1400	4	16350027	16350276	.	250	19	102	132	3	21	8
peak_1401	4	16360134	16360402	.	269	26	169	138	0	21	18
peak_1402	4	16389069	16389390	.	322	27	157	141	2	26	32
peak_1403	4	16438524	16438728	.	205	16	55	71	2	6	19
peak_1404	4	16487429	16487637	.	209	28	68	107	3	17	19
peak_1405	4	16522875	16523122	.	248	7	65	127	5	11	27
peak_1406	4	16534143	16534523	.	381	76	295	171	5	29	30
peak_1407	4	16563656	16564068	.	413	55	137	206	6	22	28
peak_1408	4	16565902	16566111	.	210	62	84	105	1	22	20
peak_1409	4	16582875	16583120	.	246	31	94	145	4	14	30
peak_1410	4	16593972	16594256	.	285	36	131	134	2	18	21
peak_1411	4	16596321	16596518	.	198	5	83	69	2	13	16
peak_1412	4	16710206	16710553	.	348	34	169	176	4	23	29
peak_1413	4	16799548	16799792	.	245	12	93	83	0	21	23
peak_1414	4	16839310	16839517	.	208	29	104	94	11	19	33
peak_1415	4	16845274	16845536	.	263	47	96	125	2	17	18
peak_1416	4	16857183	16857444	.	262	21	109	131	3	13	24
peak_1417	4	16877983	16878319	.	337	33	173	147	9	30	37
peak_1418	4	16879991	16880514	.	524	59	118	157	4	35	50
peak_1419	4	16891912	16892122	.	211	17	47	103	6	21	16
peak_1420	4	16926663	16926873	.	211	46	88	99	5	17	40
peak_1421	4	16927295	16927532	.	238	21	104	100	1	19	21
peak_1422	4	16950507	16950763	.	257	27	105	85	5	21	31
peak_1423	4	16960013	16960235	.	223	21	105	96	2	10	20
peak_1424	4	17002506	17002734	.	229	29	155	110	3	14	16
peak_1425	4	17021164	17021430	.	267	28	119	153	2	25	26
peak_1426	4	17114996	17115210	.	215	35	54	75	4	17	21
peak_1427	4	17221477	17221734	.	258	59	101	164	2	14	32
peak_1428	4	17263256	17263589	.	334	58	215	255	5	26	41
peak_1429	4	17304590	17304852	.	263	46	83	163	2	24	24
peak_1430	4	17319028	17319235	.	208	30	119	81	6	13	12
peak_1431	4	17322295	17322528	.	234	36	86	108	2	19	20
peak_1432	4	17332131	17332511	.	381	41	157	226	4	27	46
peak_1433	4	17334318	17334666	.	349	48	196	243	4	14	20
peak_1434	4	17372832	17373132	.	301	13	86	138	1	15	23
peak_1435	4	17373463	17373788	.	326	42	221	208	21	54	58
peak_1436	4	17387502	17387772	.	271	23	79	118	4	22	16
peak_1437	4	17395741	17395967	.	227	26	82	92	4	16	22
peak_1438	4	17397824	17398065	.	242	36	98	99	5	21	22
peak_1439	4	17407814	17408197	.	384	77	186	191	1	19	24
peak_1440	4	17483062	17483467	.	406	154	139	248	10	50	55
peak_1441	4	17522677	17523053	.	377	83	272	309	17	41	49
peak_1442	4	17539693	17540018	.	326	31	172	124	4	12	28
peak_1443	4	17588819	17589212	.	394	88	167	151	12	21	25
peak_1444	4	17687533	17687827	.	295	16	100	120	3	26	19
peak_1445	4	17709055	17709465	.	411	71	212	297	12	53	37
peak_1446	4	17755045	17755342	.	298	66	145	224	5	27	31
peak_1447	4	17764300	17764560	.	261	49	121	117	4	19	35
peak_1448	4	17773253	17773736	.	484	30	125	117	5	31	54
peak_1449	4	17850344	17850629	.	286	93	145	183	0	17	23
peak_1450	4	17997697	17998026	.	330	31	149	180	7	25	40
peak_1451	4	17998618	17999062	.	445	62	154	181	7	24	40
peak_1452	4	18019014	18019596	.	583	61	162	244	6	37	35
peak_1453	4	18053577	18053763	.	187	16	64	75	3	11	16
peak_1454	4	18077516	18077849	.	334	31	166	176	6	31	20
peak_1455	4	18082422	18082675	.	254	37	130	107	1	13	17
peak_1456	4	18084262	18084521	.	260	27	146	150	11	24	24
peak_1457	4	18125681	18125841	.	161	8	43	78	0	8	12
peak_1458	4	18144094	18144394	.	301	9	153	174	1	25	15
peak_1459	4	18151835	18152082	.	248	44	112	132	3	23	29
peak_1460	4	18217509	18217793	.	285	19	84	140	5	17	22
peak_1461	4	18220370	18220705	.	336	30	139	164	4	22	37
peak_1462	4	18259284	18259635	.	352	37	230	252	4	27	46
peak_1463	4	18268502	18268918	.	417	163	121	207	6	38	51
peak_1464	4	18296463	18296697	.	235	25	109	122	7	38	28
peak_1465	4	18451355	18451680	.	326	32	101	162	3	24	16
peak_1466	4	18510337	18510693	.	357	29	60	70	9	34	57
peak_1467	4	18570704	18570911	.	208	25	88	76	0	6	10
peak_1468	5	40829	41044	.	216	20	140	133	6	24	28
peak_1469	5	205912	206399	.	488	97	290	357	17	60	49
peak_1470	5	266880	267217	.	338	42	128	180	8	31	32
peak_1471	5	308827	309160	.	334	42	190	259	7	36	41
peak_1472	5	322358	322537	.	180	25	146	138	15	39	38
peak_1473	5	332036	332298	.	263	20	84	151	5	21	29
peak_1474	5	339317	339646	.	330	80	349	226	20	57	57
peak_1475	5	388569	389216	.	648	60	388	358	11	52	73
peak_1476	5	421987	422167	.	181	50	80	47	2	12	11
peak_1477	5	620827	621062	.	236	27	141	132	10	35	33
peak_1478	5	642110	642339	.	230	35	119	110	4	27	25
peak_1479	5	713931	714231	.	301	43	102	126	2	12	19
peak_1480	5	757612	757915	.	304	30	97	121	4	20	16
peak_1481	5	763319	763745	.	427	61	191	183	11	39	39
peak_1482	5	793823	794021	.	199	32	84	110	3	18	17
peak_1483	5	872384	872722	.	339	105	298	371	26	68	68
peak_1484	5	941412	941661	.	250	63	93	137	5	22	33
peak_1485	5	942284	942573	.	290	43	141	153	5	20	36
peak_1486	5	955943	956224	.	282	45	127	139	2	19	21
peak_1487	5	987650	987941	.	292	43	111	145	8	29	31
peak_1488	5	1268937	1269205	.	269	26	151	148	6	20	26
peak_1489	5	1270767	1271124	.	358	47	180	192	2	17	21
peak_1490	5	1375694	1375964	.	271	78	116	179	5	24	22
peak_1491	5	1376787	1377048	.	262	15	81	128	6	27	28
peak_1492	5	1409655	1409871	.	217	42	53	53	4	23	22
peak_1493	5	1517997	1518292	.	296	34	173	160	11	30	35
peak_1494	5	1522634	1523116	.	483	91	187	216	4	31	50
peak_1495	5	1601298	1601654	.	357	50	158	226	15	33	43
peak_1496	5	1645636	1646051	.	416	98	109	138	3	49	41
peak_1497	5	1834365	1834866	.	502	125	300	320	12	37	59
peak_1498	5	1918838	1919011	.	174	20	75	99	6	14	16
peak_1499	5	1952237	1952801	.	565	76	183	315	12	33	57
peak_1500	5	1998269	1998472	.	204	16	68	100	5	18	15
peak_1501	5	2090317	2090724	.	408	118	346	278	5	39	49
peak_1502	5	2167041	2167486	.	446	64	255	282	10	44	46
peak_1503	5	2280341	2280616	.	276	29	87	147	5	13	36
peak_1504	5	2433657	2434034	.	378	32	225	212	3	29	32
peak_1505	5	2529329	2529681	.	353	45	165	219	2	15	28
peak_1506	5	2557656	2557791	.	136	7	55	92	0	16	25
peak_1507	5	2609013	2609243	.	231	11	63	87	3	21	18
peak_1508	5	2612785	2613068	.	284	23	91	150	8	41	38
peak_1509	5	2615471	2615826	.	356	27	126	168	3	24	23
peak_1510	5	2679779	2680022	.	244	34	73	148	0	21	23
peak_1511	5	2777953	2778145	.	193	10	51	107	6	12	22
peak_1512	5	2975051	2975411	.	361	13	92	180	7	32	33
peak_1513	5	2983098	2983333	.	236	29	95	103	7	15	42
peak_1514	5	3121961	3122258	.	298	24	108	159	0	25	24
peak_1515	5	3160283	3160693	.	411	134	180	247	16	82	91
peak_1516	5	3164703	3165098	.	396	46	315	245	15	32	41
peak_1517	5	3179251	3179587	.	337	129	215	39	6	27	30
peak_1518	5	3239195	3239669	.	475	46	206	176	5	33	45
peak_1519	5	3252898	3253382	.	485	3042	6953	9794	4548	16300	15517
peak_1520	5	3313682	3313942	.	261	33	116	115	3	21	29
peak_1521	5	3384482	3384750	.	269	11	81	82	5	22	27
peak_1522	5	3396189	3396400	.	212	33	164	140	5	10	26
peak_1523	5	3445139	3445385	.	247	21	108	105	3	18	19
peak_1524	5	3478661	3478794	.	134	6	42	66	0	11	14
peak_1525	5	3508538	3508769	.	232	31	100	112	7	22	28
peak_1526	5	3509478	3509873	.	396	68	179	245	4	25	27
peak_1527	5	3522279	3522553	.	275	16	101	175	13	37	34
peak_1528	5	3524208	3524558	.	351	69	187	202	2	15	20
peak_1529	5	3527927	3528102	.	176	51	44	87	1	9	7
peak_1530	5	3528521	3529109	.	589	78	253	334	10	45	45
peak_1531	5	3529967	3530713	.	747	70	265	411	6	36	48
peak_1532	5	3535824	3536128	.	305	26	118	122	1	14	34
peak_1533	5	3695220	3695508	.	289	47	130	115	3	27	22
peak_1534	5	3728679	3728968	.	290	22	116	150	1	11	29
peak_1535	5	3798659	3799027	.	369	70	150	217	8	20	30
peak_1536	5	3856914	3857355	.	442	61	157	360	10	26	31
peak_1537	5	3932466	3932713	.	248	12	97	164	2	17	26
peak_1538	5	4053607	4053985	.	379	25	194	217	2	19	12
peak_1539	5	4074142	4074352	.	211	37	37	42	6	26	19
peak_1540	5	4156314	4156688	.	375	53	213	242	14	57	38
peak_1541	5	4189327	4189584	.	258	10	90	98	3	19	25
peak_1542	5	4201741	4201990	.	250	42	124	156	4	22	18
peak_1543	5	4203306	4203736	.	431	43	206	263	6	19	32
peak_1544	5	4254602	4254985	.	384	377	322	236	10	35	25
peak_1545	5	4266547	4266980	.	434	50	256	299	6	35	43
peak_1546	5	4370415	4370646	.	232	17	105	110	2	7	16
peak_1547	5	4431044	4431366	.	323	44	127	195	11	41	39
peak_1548	5	4432244	4432490	.	247	26	87	147	4	15	19
peak_1549	5	4458365	4458774	.	410	97	99	120	5	25	28
peak_1550	5	4521395	4521684	.	290	10	100	117	3	25	23
peak_1551	5	4600748	4601028	.	281	23	126	200	4	12	25
peak_1552	5	4669805	4670176	.	372	137	77	84	8	39	38
peak_1553	5	4739760	4740063	.	304	20	121	139	11	15	30
peak_1554	5	4745783	4746063	.	281	24	135	93	9	13	19
peak_1555	5	4922629	4922911	.	283	33	196	118	6	22	19
peak_1556	5	4954955	4955197	.	243	6	51	106	2	16	29
peak_1557	5	5006917	5007155	.	239	48	212	134	5	17	25
peak_1558	5	5009440	5009683	.	244	17	90	137	2	9	3
peak_1559	5	5018369	5018659	.	291	25	124	123	2	30	16
peak_1560	5	5066025	5066210	.	186	22	88	87	1	11	18
peak_1561	5	5211586	5212031	.	446	19	217	272	6	23	27
peak_1562	5	5287835	5288047	.	213	22	86	99	2	18	23
peak_1563	5	5290286	5290561	.	276	17	143	131	5	28	31
peak_1564	5	5382955	5383366	.	412	137	165	200	5	23	35
peak_1565	5	5405212	5405476	.	265	33	152	158	5	11	41
peak_1566	5	5441642	5441828	.	187	43	60	79	2	11	11
peak_1567	5	5647035	5647229	.	195	27	87	60	1	7	17
peak_1568	5	5664081	5664394	.	314	41	103	195	7	19	19
peak_1569	5	5665344	5665903	.	560	34	196	257	2	29	53
peak_1570	5	5694683	5694948	.	266	12	107	149	0	21	39
peak_1571	5	5759762	5760135	.	374	55	226	213	4	19	33
peak_1572	5	5766457	5766713	.	257	34	122	125	3	25	11
peak_1573	5	5863149	5863398	.	250	25	129	180	1	33	36
peak_1574	5	5898515	5898920	.	406	55	191	251	4	24	29
peak_1575	5	5901570	5901791	.	222	15	98	94	1	15	13
peak_1576	5	5902633	5902913	.	281	61	122	124	11	51	44
peak_1577	5	6046133	6046357	.	225	23	101	149	15	23	30
peak_1578	5	6067465	6067755	.	291	45	118	168	3	25	32
peak_1579	5	6078935	6079301	.	367	107	101	143	3	24	24
peak_1580	5	6170350	6170618	.	269	60	111	155	16	26	28
peak_1581	5	6189330	6189836	.	507	49	188	321	6	48	53
peak_1582	5	6195457	6195687	.	231	282	464	579	55	253	298
peak_1583	5	6224003	6224297	.	295	35	96	152	8	18	31
peak_1584	5	6274738	6275398	.	661	76	296	275	10	58	62
peak_1585	5	6291772	6292128	.	357	55	131	196	1	24	39
peak_1586	5	6362120	6362402	.	283	30	145	154	12	34	28
peak_1587	5	6414323	6414569	.	247	14	90	91	4	19	10
peak_1588	5	6457000	6457235	.	236	24	114	117	0	13	22
peak_1589	5	6748640	6749145	.	506	62	164	200	8	25	46
peak_1590	5	6779657	6779893	.	237	7	125	132	3	22	20
peak_1591	5	6786839	6787063	.	225	20	98	151	7	24	30
peak_1592	5	6791662	6792073	.	412	68	207	264	3	29	30
peak_1593	5	6794164	6794370	.	207	33	86	88	1	15	18
peak_1594	5	6813279	6813736	.	458	49	298	330	9	43	53
peak_1595	5	6832542	6832832	.	291	38	103	171	4	27	25
peak_1596	5	6832945	6833282	.	338	59	205	191	2	15	21
peak_1597	5	6885038	6885232	.	195	30	91	104	0	10	11
peak_1598	5	7004618	7005012	.	395	103	89	187	3	29	40
peak_1599	5	7005264	7005667	.	404	17	154	217	4	37	44
peak_1600	5	7008283	7008616	.	334	41	180	140	6	17	30
peak_1601	5	7085244	7085849	.	606	45	213	280	8	59	48
peak_1602	5	7174097	7174606	.	510	41	97	184	6	32	27
peak_1603	5	7228433	7228683	.	251	6	67	137	3	11	29
peak_1604	5	7242802	7243189	.	388	33	237	216	9	42	33
peak_1605	5	7251925	7252188	.	264	23	149	146	4	19	34
peak_1606	5	7264243	7264450	.	208	44	65	121	0	7	19
peak_1607	5	7271285	7271470	.	186	16	110	91	8	37	25
peak_1608	5	7557504	7557810	.	307	37	115	178	3	21	20
peak_1609	5	7614411	7614815	.	405	94	128	127	31	74	87
peak_1610	5	7653437	7653813	.	377	54	223	250	11	42	31
peak_1611	5	7678631	7679048	.	418	82	408	363	20	65	49
peak_1612	5	7842660	7842844	.	185	26	59	112	3	12	16
peak_1613	5	7870039	7870398	.	360	118	98	83	4	27	32
peak_1614	5	7913158	7913498	.	341	23	165	241	10	28	36
peak_1615	5	8003510	8003887	.	378	67	212	229	6	26	33
peak_1616	5	8038345	8038640	.	296	65	195	206	3	37	26
peak_1617	5	8100196	8100347	.	152	31	45	46	4	9	18
peak_1618	5	8112551	8112791	.	241	29	170	164	10	36	33
peak_1619	5	8125507	8125776	.	270	20	90	132	3	11	20
peak_1620	5	8161372	8161663	.	292	17	136	153	4	17	28
peak_1621	5	8322530	8322915	.	386	39	108	203	6	22	30
peak_1622	5	8323280	8323597	.	318	48	127	200	2	16	24
peak_1623	5	8359659	8360204	.	546	102	266	290	6	25	45
peak_1624	5	8376409	8376768	.	360	94	264	315	7	40	27
peak_1625	5	8423435	8423651	.	217	34	59	121	1	19	19
peak_1626	5	8427995	8428216	.	222	79	80	49	5	23	20
peak_1627	5	8468305	8468536	.	232	12	108	93	6	22	12
peak_1628	5	8538059	8538320	.	262	49	124	114	5	19	16
peak_1629	5	8548517	8548724	.	208	21	117	98	4	16	20
peak_1630	5	8554666	8555017	.	352	25	187	247	2	18	16
peak_1631	5	8711781	8711989	.	209	63	64	96	0	8	14
peak_1632	5	8731861	8732253	.	393	85	242	262	12	30	33
peak_1633	5	8733643	8733888	.	246	56	96	137	1	13	25
peak_1634	5	8776314	8776532	.	219	6	74	175	5	20	27
peak_1635	5	8777419	8777737	.	319	32	116	170	1	25	32
peak_1636	5	8987706	8988101	.	396	50	179	245	4	24	30
peak_1637	5	9009537	9009722	.	186	19	61	81	1	11	20
peak_1638	5	9009821	9009939	.	119	1	50	43	5	14	9
peak_1639	5	9133194	9133463	.	270	39	114	120	8	28	19
peak_1640	5	9683882	9684099	.	218	13	78	77	4	16	30
peak_1641	5	10058355	10058693	.	339	36	53	57	3	39	26
peak_1642	5	10327180	10327478	.	299	60	94	115	9	33	40
peak_1643	5	10404676	10404935	.	260	105	51	71	3	14	11
peak_1644	5	10708248	10708544	.	297	52	58	43	10	25	21
peak_1645	5	10800393	10800638	.	246	23	89	142	6	18	25
peak_1646	5	11184445	11188951	.	4507	13585	29433	42835	13023	53064	53284
peak_1647	5	11321108	11321404	.	297	20	50	113	16	72	85
peak_1648	5	11651171	11651541	.	371	165	434	515	135	702	850
peak_1649	5	11661412	11661620	.	209	126	262	304	69	352	476
peak_1650	5	11667356	11667583	.	228	347	597	813	195	1024	1350
peak_1651	5	11674672	11674891	.	220	110	222	307	61	275	376
peak_1652	5	11677265	11677624	.	360	33	66	121	18	116	123
peak_1653	5	11679037	11679254	.	218	113	220	243	57	285	349
peak_1654	5	11681802	11682012	.	211	106	215	247	58	287	367
peak_1655	5	11695726	11696018	.	293	27	67	85	31	127	131
peak_1656	5	11701643	11705894	.	4252	10038	20687	28706	6354	31726	41513
peak_1657	5	11706144	11711995	.	5852	9277	19520	26067	6002	29541	38059
peak_1658	5	11723214	11725056	.	1843	5010	10026	14364	3140	15443	20119
peak_1659	5	11725951	11729957	.	4007	16213	33579	46216	9856	50356	65329
peak_1660	5	11730310	11734109	.	3800	18801	36467	50146	11231	55594	71316
peak_1661	5	11734365	11736345	.	1981	9086	18250	25723	5543	27461	34923
peak_1662	5	11737264	11737476	.	213	119	274	356	82	441	524
peak_1663	5	11738141	11738358	.	218	154	280	406	107	524	663
peak_1664	5	11754583	11754816	.	234	366	613	901	248	1087	1400
peak_1665	5	11762756	11762997	.	242	114	262	395	71	362	479
peak_1666	5	11790956	11791171	.	216	72	136	202	43	159	229
peak_1667	5	11796441	11796835	.	395	182	411	404	108	578	720
peak_1668	5	11820298	11820530	.	233	18	44	74	16	75	79
peak_1669	5	11831420	11831427	.	8	1	9	19	7	19	23
peak_1670	5	11831920	11832118	.	199	22	47	80	16	79	83
peak_1671	5	11839541	11839957	.	417	134	170	235	29	109	124
peak_1672	5	11841012	11841152	.	141	20	36	48	18	63	89
peak_1673	5	11849285	11849596	.	312	63	122	151	11	66	58
peak_1674	5	11852187	11852740	.	554	51	108	89	30	143	176
peak_1675	5	11855908	11856029	.	122	22	28	29	9	38	43
peak_1676	5	11856647	11857212	.	566	22	84	101	21	135	144
peak_1677	5	11859821	11860358	.	538	44	75	88	26	107	167
peak_1678	5	11867827	11868095	.	269	21	52	77	12	60	98
peak_1679	5	11870577	11870784	.	208	61	127	187	23	176	226
peak_1680	5	11872349	11872554	.	206	58	118	193	35	200	272
peak_1681	5	11873212	11874171	.	960	294	613	872	196	927	1153
peak_1682	5	11875718	11875815	.	98	11	37	38	5	38	38
peak_1683	5	11876439	11876805	.	367	64	149	216	43	186	275
peak_1684	5	11878926	11879131	.	206	21	53	60	13	66	65
peak_1685	5	11881585	11881788	.	204	14	54	62	12	72	76
peak_1686	5	11883461	11883818	.	358	22	69	82	15	73	88
peak_1687	5	11885217	11885437	.	221	62	129	193	29	169	210
peak_1688	5	11887016	11887382	.	367	136	243	304	85	368	459
peak_1689	5	11887897	11888362	.	466	27	82	80	10	97	119
peak_1690	5	11893223	11893589	.	367	27	63	87	19	83	102
peak_1691	5	11895890	11896101	.	212	12	31	63	16	64	71
peak_1692	5	11896804	11896979	.	176	16	38	56	13	58	79
peak_1693	5	11956480	11957013	.	534	348	714	972	209	1162	1547
peak_1694	5	11961168	11961545	.	378	300	629	835	206	994	1276
peak_1695	5	12027018	12027266	.	249	148	236	323	80	345	482
peak_1696	5	12044081	12044457	.	377	136	323	427	107	516	738
peak_1697	5	12045668	12046049	.	382	163	330	457	104	491	586
peak_1698	5	12046659	12047033	.	375	270	515	641	175	940	1171
peak_1699	5	12047568	12047935	.	368	149	459	619	168	763	1002
peak_1700	5	12053476	12054087	.	612	237	555	718	117	732	943
peak_1701	5	12054663	12054925	.	263	106	252	248	54	313	417
peak_1702	5	12056084	12056296	.	213	104	215	268	56	295	407
peak_1703	5	12061062	12061434	.	373	163	284	408	84	376	587
peak_1704	5	12593308	12593715	.	408	309	542	662	97	338	281
peak_1705	5	12807748	12808115	.	368	37	123	121	51	233	207
peak_1706	5	12809284	12809665	.	382	292	614	913	327	1354	1324
peak_1707	5	12810728	12811115	.	388	162	426	547	186	753	732
peak_1708	5	12811492	12811858	.	367	48	121	141	55	253	252
peak_1709	5	12814722	12815097	.	376	39	72	119	31	119	119
peak_1710	5	12816254	12816466	.	213	94	133	183	86	275	236
peak_1711	5	12816738	12817453	.	716	167	306	425	148	622	576
peak_1712	5	12820245	12820457	.	213	92	134	171	80	280	269
peak_1713	5	12820836	12821440	.	605	187	256	322	122	513	487
peak_1714	5	12822834	12823555	.	722	216	473	591	221	947	845
peak_1715	5	12824084	12824459	.	376	111	217	309	138	466	403
peak_1716	5	12825436	12825653	.	218	54	139	182	59	220	231
