# Program:featureCounts v2.0.1; Command:"featureCounts" "-a" "/mnt/d/PERSONAL_SACO/Cubas lab/R/output/macs2_consensus.gff" "-o" "2022_03_10_feature_counts_macs2_consensus.txt" "-t" "gene" "-g" "gene_id" "-O" "-T" "4" "ChIP2_S5_R1_001_sorted.bam" "ChIP3_S6_R1_001_sorted.bam" "ChIP7_S4_R1_001_sorted.bam" "Input2_S2_R1_001_sorted.bam" "Input3_S3_R1_001_sorted.bam" "Input7_S1_R1_001_sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	ChIP2_S5_R1_001_sorted.bam	ChIP3_S6_R1_001_sorted.bam	ChIP7_S4_R1_001_sorted.bam	Input2_S2_R1_001_sorted.bam	Input3_S3_R1_001_sorted.bam	Input7_S1_R1_001_sorted.bam
peak_9052	4	16130323	16131325	.	1003	139	406	407	12	64	75
peak_9053	4	16136259	16136643	.	385	35	68	182	5	24	40
peak_9054	4	16139141	16139265	.	125	0	19	33	0	7	11
peak_9055	4	16166927	16167538	.	612	32	133	211	9	52	63
peak_9056	4	16168526	16169311	.	786	35	144	294	7	73	94
peak_9057	4	16179515	16179722	.	208	16	26	33	1	12	20
peak_9058	4	16186291	16187026	.	736	24	150	136	2	23	34
peak_9059	4	16216803	16217021	.	219	24	23	30	1	9	7
peak_9060	4	16255854	16256621	.	768	67	278	320	8	58	71
peak_9061	4	16259575	16259867	.	293	31	102	88	5	19	29
peak_9062	4	16260414	16260704	.	291	20	65	86	0	14	12
peak_9063	4	16276151	16276467	.	317	6	35	82	5	24	41
peak_9064	4	16284904	16285469	.	566	48	163	166	6	35	40
peak_9065	4	16294167	16295679	.	1513	131	527	535	16	68	96
peak_9066	4	16308825	16309931	.	1107	47	202	217	6	54	82
peak_9067	4	16310479	16310746	.	268	27	56	110	11	26	26
peak_9068	4	16311824	16312029	.	206	0	59	49	13	23	41
peak_9069	4	16314636	16314773	.	138	0	19	25	0	11	19
peak_9070	4	16340738	16341106	.	369	9	88	83	6	22	31
peak_9071	4	16344621	16345475	.	855	55	247	283	13	60	99
peak_9072	4	16347029	16348274	.	1246	62	214	281	17	55	98
peak_9073	4	16349918	16350483	.	566	33	150	189	8	41	37
peak_9074	4	16357427	16357693	.	267	10	54	27	0	19	11
peak_9075	4	16359391	16359725	.	335	13	46	73	3	11	27
peak_9076	4	16360051	16360496	.	446	26	189	150	1	30	22
peak_9077	4	16364419	16364725	.	307	22	94	86	4	38	35
peak_9078	4	16373750	16373815	.	66	7	14	13	2	11	6
peak_9079	4	16377130	16377471	.	342	3	47	91	2	16	20
peak_9080	4	16388893	16389943	.	1051	67	277	269	11	55	94
peak_9081	4	16397427	16397691	.	265	13	71	81	5	29	28
peak_9082	4	16406807	16407179	.	373	10	112	137	5	15	22
peak_9083	4	16419711	16420085	.	375	32	89	117	4	26	31
peak_9084	4	16431220	16431427	.	208	6	34	56	3	5	16
peak_9085	4	16438113	16438841	.	729	29	114	170	10	46	69
peak_9086	4	16450552	16450854	.	303	25	34	36	4	19	25
peak_9087	4	16471448	16471893	.	446	21	73	121	4	28	34
peak_9088	4	16482493	16482738	.	246	9	28	54	1	13	26
peak_9089	4	16484625	16484756	.	132	6	24	18	2	16	8
peak_9090	4	16487222	16487685	.	464	51	150	170	13	37	50
peak_9091	4	16490237	16490564	.	328	0	61	73	10	47	37
peak_9092	4	16500179	16500491	.	313	5	90	88	7	22	39
peak_9093	4	16520172	16520395	.	224	5	46	40	4	15	22
peak_9094	4	16522380	16523281	.	902	53	160	256	25	69	94
peak_9095	4	16533641	16534579	.	939	104	352	314	8	52	69
peak_9096	4	16536139	16536144	.	6	0	8	14	2	2	5
peak_9097	4	16536199	16536346	.	148	10	24	36	3	15	7
peak_9098	4	16542028	16542329	.	302	34	57	155	5	20	36
peak_9099	4	16563381	16564251	.	871	81	226	294	12	45	68
peak_9100	4	16565185	16565392	.	208	13	38	35	5	18	23
peak_9101	4	16565850	16566249	.	400	72	127	131	6	33	46
peak_9102	4	16576579	16577048	.	470	43	78	111	6	17	20
peak_9103	4	16578067	16578225	.	159	7	34	22	0	13	9
peak_9104	4	16582549	16583615	.	1067	56	161	303	16	71	88
peak_9105	4	16587717	16587924	.	208	14	34	44	0	13	16
peak_9106	4	16588600	16589640	.	1041	43	118	229	15	74	83
peak_9107	4	16590958	16591165	.	208	11	15	42	1	15	19
peak_9108	4	16593837	16594433	.	597	41	216	202	6	43	45
peak_9109	4	16596227	16596643	.	417	7	112	123	3	22	40
peak_9110	4	16597575	16597743	.	169	8	34	25	1	4	11
peak_9111	4	16606045	16606247	.	203	9	48	46	2	26	23
peak_9112	4	16613025	16613055	.	31	5	14	10	1	9	3
peak_9113	4	16614216	16614279	.	64	6	24	14	1	9	12
peak_9114	4	16643060	16643360	.	301	11	49	57	3	18	30
peak_9115	4	16651564	16651781	.	218	15	44	56	9	26	28
peak_9116	4	16655625	16656060	.	436	28	77	125	2	29	45
peak_9117	4	16667594	16667831	.	238	20	34	28	6	25	23
peak_9118	4	16678670	16679092	.	423	25	57	94	6	36	33
peak_9119	4	16680297	16680596	.	300	7	47	52	1	16	21
peak_9120	4	16685284	16685716	.	433	25	62	75	5	26	50
peak_9121	4	16686664	16687388	.	725	11	105	96	4	59	71
peak_9122	4	16688533	16688896	.	364	18	73	94	3	13	26
peak_9123	4	16689640	16689847	.	208	0	38	35	1	21	11
peak_9124	4	16692662	16693073	.	412	46	50	99	4	17	23
peak_9125	4	16704011	16704465	.	455	24	132	109	5	20	34
peak_9126	4	16709823	16711263	.	1441	107	323	463	18	92	126
peak_9127	4	16715004	16715427	.	424	21	77	124	5	22	33
peak_9128	4	16726449	16726854	.	406	55	85	69	7	22	29
peak_9129	4	16764313	16764634	.	322	35	78	46	5	29	25
peak_9130	4	16767233	16767769	.	537	17	83	142	6	35	51
peak_9131	4	16773133	16773538	.	406	15	112	143	20	46	61
peak_9132	4	16781747	16781979	.	233	10	51	37	0	10	15
peak_9133	4	16799450	16799869	.	420	17	129	141	2	36	31
peak_9134	4	16806594	16806822	.	229	4	42	60	4	25	27
peak_9135	4	16819603	16819779	.	177	0	38	81	6	19	24
peak_9136	4	16839207	16839649	.	443	38	136	147	15	43	49
peak_9137	4	16845219	16845575	.	357	47	112	149	2	19	19
peak_9138	4	16853763	16853891	.	129	0	20	36	1	6	16
peak_9139	4	16854295	16854579	.	285	8	66	90	3	16	29
peak_9140	4	16855109	16855832	.	724	37	170	237	7	60	86
peak_9141	4	16857063	16857485	.	423	21	133	175	4	27	42
peak_9142	4	16877209	16877399	.	191	0	40	54	3	5	7
peak_9143	4	16877898	16878550	.	653	46	232	197	13	49	65
peak_9144	4	16879038	16879417	.	380	21	57	112	6	30	34
peak_9145	4	16879872	16880705	.	834	64	154	215	6	49	63
peak_9146	4	16881809	16882012	.	204	1	32	52	1	7	14
peak_9147	4	16891701	16892831	.	1131	43	163	240	19	74	88
peak_9148	4	16895086	16895395	.	310	9	61	76	3	27	26
peak_9149	4	16896031	16896401	.	371	12	49	72	1	9	22
peak_9150	4	16912288	16912934	.	647	21	131	154	7	36	56
peak_9151	4	16918867	16919154	.	288	17	34	67	7	28	30
peak_9152	4	16926625	16927882	.	1258	87	284	342	11	73	116
peak_9153	4	16940539	16940718	.	180	7	37	36	0	7	9
peak_9154	4	16941836	16942121	.	286	21	57	89	7	25	29
peak_9155	4	16950313	16952108	.	1796	90	374	443	40	127	162
peak_9156	4	16952355	16952510	.	156	0	27	31	3	13	12
peak_9157	4	16959933	16960567	.	635	38	195	173	3	32	41
peak_9158	4	16979808	16980015	.	208	6	40	57	0	15	19
peak_9159	4	16983027	16983511	.	485	58	178	193	7	41	56
peak_9160	4	17002456	17002832	.	377	33	170	144	3	20	24
peak_9161	4	17015086	17015379	.	294	23	69	97	4	25	21
peak_9162	4	17018470	17018926	.	457	41	60	146	5	20	36
peak_9163	4	17021089	17021513	.	425	30	138	179	4	37	40
peak_9164	4	17034024	17034153	.	130	3	17	25	2	7	14
peak_9165	4	17039494	17039761	.	268	5	68	89	7	26	20
peak_9166	4	17041546	17041592	.	47	4	16	21	1	3	12
peak_9167	4	17044431	17044727	.	297	23	42	71	3	16	8
peak_9168	4	17047213	17048177	.	965	44	126	248	13	47	77
peak_9169	4	17048343	17049410	.	1068	45	160	192	10	56	70
peak_9170	4	17089184	17089359	.	176	1	32	37	4	11	22
peak_9171	4	17110230	17110446	.	217	4	38	39	0	16	9
peak_9172	4	17114903	17115309	.	407	55	76	104	7	27	38
peak_9173	4	17119526	17119773	.	248	23	40	27	3	26	17
peak_9174	4	17119872	17120193	.	322	9	82	78	5	16	28
peak_9175	4	17135635	17135962	.	328	12	82	74	3	22	24
peak_9176	4	17137344	17137710	.	367	32	59	107	8	33	37
peak_9177	4	17144741	17145166	.	426	23	77	79	2	26	35
peak_9178	4	17148238	17148565	.	328	8	49	105	2	13	20
peak_9179	4	17159400	17159512	.	113	17	10	40	1	7	14
peak_9180	4	17181155	17181534	.	380	30	102	76	6	25	17
peak_9181	4	17182738	17183044	.	307	15	43	50	2	9	17
peak_9182	4	17183957	17183963	.	7	2	5	20	0	5	6
peak_9183	4	17187182	17187452	.	271	3	53	48	4	21	28
peak_9184	4	17192325	17192569	.	245	17	45	43	3	16	20
peak_9185	4	17193198	17193541	.	344	26	74	83	6	12	26
peak_9186	4	17217320	17217556	.	237	19	34	50	6	18	24
peak_9187	4	17221418	17221813	.	396	70	142	191	3	19	39
peak_9188	4	17225518	17225938	.	421	7	55	74	2	26	26
peak_9189	4	17235972	17236239	.	268	6	43	62	2	16	23
peak_9190	4	17242636	17243733	.	1098	62	245	235	12	51	66
peak_9191	4	17248350	17248752	.	403	11	68	90	5	19	32
peak_9192	4	17249613	17249959	.	347	40	69	84	4	18	22
peak_9193	4	17250070	17250080	.	11	0	4	21	1	3	5
peak_9194	4	17250144	17250277	.	134	2	37	30	0	9	12
peak_9195	4	17254974	17255351	.	378	16	39	67	3	16	29
peak_9196	4	17256077	17256221	.	145	13	22	40	1	10	15
peak_9197	4	17263211	17263671	.	461	69	225	287	10	37	48
peak_9198	4	17271701	17271892	.	192	0	17	48	1	17	18
peak_9199	4	17279156	17279521	.	366	37	89	131	4	15	30
peak_9200	4	17280114	17281191	.	1078	99	106	184	14	75	98
peak_9201	4	17282761	17283271	.	511	24	121	141	5	37	41
peak_9202	4	17293895	17294111	.	217	9	10	58	1	14	26
peak_9203	4	17297729	17297848	.	120	1	5	22	1	13	11
peak_9204	4	17300296	17300669	.	374	11	154	131	7	45	44
peak_9205	4	17303264	17303471	.	208	2	26	58	1	15	23
peak_9206	4	17304458	17304875	.	418	50	110	173	2	31	32
peak_9207	4	17307324	17307595	.	272	19	97	146	15	48	47
peak_9208	4	17317507	17317720	.	214	11	22	29	3	15	24
peak_9209	4	17318308	17319413	.	1106	65	276	222	14	50	69
peak_9210	4	17319653	17320120	.	468	23	93	159	3	35	43
peak_9211	4	17322250	17322583	.	334	36	102	120	2	23	23
peak_9212	4	17322719	17323706	.	988	25	154	213	10	51	88
peak_9213	4	17332008	17332592	.	585	42	194	254	6	41	70
peak_9214	4	17334175	17334759	.	585	62	227	274	6	27	35
peak_9215	4	17342756	17343119	.	364	21	120	92	4	24	28
peak_9216	4	17355218	17355294	.	77	5	12	13	2	16	11
peak_9217	4	17363537	17363941	.	405	42	119	178	8	27	26
peak_9218	4	17370966	17371219	.	254	2	44	50	0	19	21
peak_9219	4	17372692	17373843	.	1152	62	425	455	33	120	129
peak_9220	4	17385063	17385778	.	716	31	134	199	6	48	58
peak_9221	4	17387429	17387933	.	505	23	116	214	4	31	34
peak_9222	4	17388186	17388393	.	208	7	30	58	5	13	15
peak_9223	4	17388697	17388950	.	254	9	58	48	3	22	19
peak_9224	4	17389946	17390288	.	343	21	40	77	10	27	37
peak_9225	4	17395432	17396658	.	1227	52	297	370	20	74	87
peak_9226	4	17397566	17398177	.	612	37	150	165	13	52	52
peak_9227	4	17398339	17398896	.	558	17	72	77	1	27	34
peak_9228	4	17406537	17407065	.	529	13	70	63	6	36	43
peak_9229	4	17407664	17408347	.	684	84	204	266	3	33	43
peak_9230	4	17426789	17426980	.	192	6	50	42	4	18	23
peak_9231	4	17432692	17433150	.	459	20	156	115	1	38	38
peak_9232	4	17441534	17441940	.	407	16	94	117	12	41	42
peak_9233	4	17442242	17442592	.	351	21	67	52	3	8	18
peak_9234	4	17462777	17463291	.	515	45	112	164	7	45	50
peak_9235	4	17464607	17464880	.	274	15	55	60	4	17	19
peak_9236	4	17467206	17467706	.	501	18	39	75	7	27	34
peak_9237	4	17467963	17468336	.	374	10	66	101	4	29	39
peak_9238	4	17470275	17470495	.	221	4	14	67	4	11	15
peak_9239	4	17471350	17471559	.	210	9	69	62	2	14	16
peak_9240	4	17481893	17482861	.	969	49	143	212	10	58	51
peak_9241	4	17483040	17483542	.	503	155	151	259	11	54	62
peak_9242	4	17502264	17502747	.	484	39	151	128	5	37	31
peak_9243	4	17514662	17515074	.	413	20	117	111	7	27	30
peak_9244	4	17520602	17521081	.	480	25	107	105	2	15	29
peak_9245	4	17522623	17523130	.	508	86	277	341	19	48	65
peak_9246	4	17524264	17524473	.	210	15	33	22	3	13	21
peak_9247	4	17525163	17525377	.	215	24	37	46	2	16	24
peak_9248	4	17533533	17534020	.	488	34	79	76	6	33	35
peak_9249	4	17537804	17538130	.	327	9	81	81	1	18	14
peak_9250	4	17539650	17540174	.	525	41	177	158	5	22	38
peak_9251	4	17554382	17554701	.	320	5	40	89	2	16	18
peak_9252	4	17561719	17561892	.	174	9	29	53	1	2	2
peak_9253	4	17579084	17579585	.	502	7	103	147	4	37	50
peak_9254	4	17588786	17589264	.	479	94	170	170	14	25	35
peak_9255	4	17594241	17594756	.	516	40	182	192	23	86	79
peak_9256	4	17607697	17607973	.	277	0	62	67	1	13	20
peak_9257	4	17611189	17611396	.	208	16	26	11	3	18	26
peak_9258	4	17618439	17618795	.	357	19	71	93	4	21	30
peak_9259	4	17619054	17619315	.	262	6	60	60	10	40	37
peak_9260	4	17630199	17630449	.	251	0	50	66	1	12	25
peak_9261	4	17631206	17631413	.	208	0	27	50	0	9	11
peak_9262	4	17631981	17632337	.	357	9	62	81	9	46	34
peak_9263	4	17632619	17633825	.	1207	52	157	286	11	81	93
peak_9264	4	17634261	17634965	.	705	15	83	205	15	48	60
peak_9265	4	17635198	17635324	.	127	28	34	14	1	15	18
peak_9266	4	17636058	17636265	.	208	10	28	41	5	20	23
peak_9267	4	17637516	17637884	.	369	25	48	62	6	19	31
peak_9268	4	17640879	17641312	.	434	11	90	126	2	25	31
peak_9269	4	17641804	17642104	.	301	10	63	73	3	26	34
peak_9270	4	17643126	17643595	.	470	13	82	134	1	21	42
peak_9271	4	17659262	17659636	.	375	20	116	91	5	26	35
peak_9272	4	17666401	17666645	.	245	13	44	46	2	17	17
peak_9273	4	17667711	17667992	.	282	9	63	84	1	10	22
peak_9274	4	17687422	17687999	.	578	21	141	148	5	36	39
peak_9275	4	17694753	17694933	.	181	9	21	36	3	9	12
peak_9276	4	17699005	17699286	.	282	14	43	60	4	26	16
peak_9277	4	17700463	17700729	.	267	13	39	53	3	4	15
peak_9278	4	17702990	17703218	.	229	3	25	37	3	13	20
peak_9279	4	17706068	17706410	.	343	22	41	60	5	33	44
peak_9280	4	17708984	17709740	.	757	75	259	381	20	80	73
peak_9281	4	17728485	17728726	.	242	12	35	51	2	23	19
peak_9282	4	17743442	17744172	.	731	11	54	137	13	58	49
peak_9283	4	17748540	17748911	.	372	9	98	88	6	30	34
peak_9284	4	17749383	17749611	.	229	27	57	47	0	9	20
peak_9285	4	17750453	17750806	.	354	46	56	89	1	13	25
peak_9286	4	17751946	17752278	.	333	1	45	89	5	20	38
peak_9287	4	17754931	17755416	.	486	71	177	235	6	34	42
peak_9288	4	17761752	17762007	.	256	10	68	67	4	23	20
peak_9289	4	17764125	17765007	.	883	74	221	227	7	39	71
peak_9290	4	17765566	17765883	.	318	53	83	64	3	16	25
peak_9291	4	17766422	17766629	.	208	3	68	56	1	16	20
peak_9292	4	17767879	17768248	.	370	9	59	128	3	13	31
peak_9293	4	17770159	17770906	.	748	36	128	179	3	34	33
peak_9294	4	17771360	17771675	.	316	20	46	94	1	25	23
peak_9295	4	17772305	17774870	.	2566	112	593	570	20	150	239
peak_9296	4	17775755	17776373	.	619	50	110	281	12	53	65
peak_9297	4	17777681	17778016	.	336	38	67	92	4	19	35
peak_9298	4	17778178	17778463	.	286	19	38	38	2	20	30
peak_9299	4	17784904	17785041	.	138	0	2	63	4	20	20
peak_9300	4	17797977	17798235	.	259	1	30	45	1	13	26
peak_9301	4	17807004	17807334	.	331	11	59	85	3	26	27
peak_9302	4	17818367	17818608	.	242	2	83	64	3	10	27
peak_9303	4	17828201	17828488	.	288	6	49	62	4	20	20
peak_9304	4	17839673	17839826	.	154	12	33	26	4	19	17
peak_9305	4	17846681	17846970	.	290	4	72	49	5	25	25
peak_9306	4	17850298	17850764	.	467	93	164	195	0	20	29
peak_9307	4	17874911	17875312	.	402	41	167	81	2	24	37
peak_9308	4	17875597	17876171	.	575	22	74	134	4	36	51
peak_9309	4	17923804	17924083	.	280	11	48	86	5	30	26
peak_9310	4	17943215	17943381	.	167	11	27	58	3	16	23
peak_9311	4	17947142	17947315	.	174	4	28	20	7	8	12
peak_9312	4	17951291	17951383	.	93	1	5	9	0	8	9
peak_9313	4	17952523	17953045	.	523	33	100	157	6	42	67
peak_9314	4	17986214	17986226	.	13	3	18	9	2	8	5
peak_9315	4	17996853	17998142	.	1290	89	398	463	21	104	144
peak_9316	4	17998274	17999243	.	970	104	232	313	11	53	99
peak_9317	4	18003622	18003973	.	352	20	64	91	2	24	23
peak_9318	4	18018298	18019826	.	1529	101	310	410	10	86	81
peak_9319	4	18025373	18025773	.	401	27	72	89	9	31	36
peak_9320	4	18034143	18034475	.	333	4	71	112	6	19	19
peak_9321	4	18049689	18050039	.	351	16	70	51	12	30	40
peak_9322	4	18052795	18052950	.	156	0	29	28	8	20	13
peak_9323	4	18053466	18053880	.	415	37	121	128	4	28	42
peak_9324	4	18055370	18055813	.	444	29	73	109	8	52	40
peak_9325	4	18068908	18069249	.	342	19	50	80	3	19	26
peak_9326	4	18072849	18073679	.	831	8	112	130	8	45	40
peak_9327	4	18075995	18076203	.	209	2	35	43	0	22	22
peak_9328	4	18076897	18077235	.	339	43	73	182	11	31	36
peak_9329	4	18077447	18078056	.	610	45	236	213	9	48	35
peak_9330	4	18082374	18082794	.	421	45	159	147	3	18	26
peak_9331	4	18083076	18083367	.	292	20	33	67	3	22	23
peak_9332	4	18084200	18084939	.	740	55	210	240	18	50	65
peak_9333	4	18085390	18085799	.	410	100	84	104	12	39	42
peak_9334	4	18096036	18096403	.	368	24	49	49	12	31	18
peak_9335	4	18119712	18120192	.	481	24	189	175	12	35	50
peak_9336	4	18125585	18126092	.	508	18	96	152	2	32	41
peak_9337	4	18126850	18127805	.	956	22	166	232	8	57	67
peak_9338	4	18128274	18128477	.	204	7	64	30	2	17	15
peak_9339	4	18143999	18144498	.	500	15	187	195	3	29	24
peak_9340	4	18151619	18152178	.	560	74	179	156	3	36	68
peak_9341	4	18159711	18160952	.	1242	38	199	219	12	60	95
peak_9342	4	18186188	18186342	.	155	13	31	20	5	18	18
peak_9343	4	18190669	18190966	.	298	8	47	80	4	20	24
peak_9344	4	18191052	18191196	.	145	9	24	43	1	10	21
peak_9345	4	18206469	18206811	.	343	12	58	78	3	39	31
peak_9346	4	18207154	18207380	.	227	12	28	30	1	13	15
peak_9347	4	18208760	18208998	.	239	14	83	64	2	16	23
peak_9348	4	18214877	18215372	.	496	23	63	146	4	21	50
peak_9349	4	18217367	18218292	.	926	55	164	296	9	56	65
peak_9350	4	18220249	18220835	.	587	30	180	202	13	33	55
peak_9351	4	18228868	18229023	.	156	8	62	90	5	26	28
peak_9352	4	18233305	18233577	.	273	5	42	76	7	23	22
peak_9353	4	18259081	18259167	.	87	0	10	23	2	9	8
peak_9354	4	18259219	18259676	.	458	45	260	255	4	29	56
peak_9355	4	18268489	18268934	.	446	163	121	219	6	38	51
peak_9356	4	18274941	18275175	.	235	15	50	52	4	17	18
peak_9357	4	18294994	18295228	.	235	1	34	55	2	12	22
peak_9358	4	18296344	18296859	.	516	27	157	164	8	57	46
peak_9359	4	18302369	18302686	.	318	29	104	111	9	20	29
peak_9360	4	18318113	18319869	.	1757	127	273	418	9	86	129
peak_9361	4	18322712	18323082	.	371	29	108	139	9	44	51
peak_9362	4	18324145	18324408	.	264	14	68	56	1	17	19
peak_9363	4	18328822	18328916	.	95	20	21	13	0	5	7
peak_9364	4	18329357	18329610	.	254	20	43	55	5	11	27
peak_9365	4	18329742	18329916	.	175	6	41	28	7	37	22
peak_9366	4	18331830	18332189	.	360	36	97	88	6	42	38
peak_9367	4	18334913	18335130	.	218	28	31	81	2	8	22
peak_9368	4	18335624	18335892	.	269	13	68	49	5	25	24
peak_9369	4	18338087	18338494	.	408	29	80	67	5	25	28
peak_9370	4	18338803	18338913	.	111	9	12	28	1	7	12
peak_9371	4	18377281	18377529	.	249	21	46	73	3	26	31
peak_9372	4	18381914	18382201	.	288	12	42	37	3	24	22
peak_9373	4	18395052	18395246	.	195	3	14	37	8	18	19
peak_9374	4	18399735	18399942	.	208	5	19	51	1	13	19
peak_9375	4	18406185	18406210	.	26	1	1	5	1	6	8
peak_9376	4	18409877	18410140	.	264	4	52	38	5	18	16
peak_9377	4	18433669	18434076	.	408	10	120	121	4	25	35
peak_9378	4	18445543	18445868	.	326	3	56	65	6	19	31
peak_9379	4	18451257	18451854	.	598	54	116	196	5	29	32
peak_9380	4	18453756	18454000	.	245	1	46	44	1	13	12
peak_9381	4	18457434	18457456	.	23	2	5	4	0	3	5
peak_9382	4	18460766	18461029	.	264	9	47	60	1	15	18
peak_9383	4	18466404	18466532	.	129	0	36	25	4	14	16
peak_9384	4	18471911	18472403	.	493	36	156	122	12	52	45
peak_9385	4	18481237	18481449	.	213	8	52	29	3	14	26
peak_9386	4	18482948	18483137	.	190	10	24	57	2	15	19
peak_9387	4	18486387	18486710	.	324	20	68	95	6	33	30
peak_9388	4	18486956	18487293	.	338	40	65	122	9	24	26
peak_9389	4	18510322	18510714	.	393	29	60	74	9	41	61
peak_9390	4	18525055	18525292	.	238	17	43	63	6	20	28
peak_9391	4	18538767	18539634	.	868	29	186	146	3	50	38
peak_9392	4	18542053	18542871	.	819	203	260	245	24	107	88
peak_9393	4	18551002	18552659	.	1658	152	371	353	17	112	130
peak_9394	4	18556909	18557140	.	232	8	36	53	6	13	28
peak_9395	4	18565325	18565715	.	391	11	67	98	2	21	35
peak_9396	4	18568170	18568464	.	295	15	68	83	3	17	14
peak_9397	4	18569471	18569991	.	521	67	190	136	6	24	32
peak_9398	4	18570203	18571023	.	821	38	172	177	6	33	46
peak_9399	4	18571359	18571612	.	254	19	27	80	2	12	17
peak_9400	4	18572891	18573852	.	962	34	150	193	6	49	47
peak_9401	4	18578590	18578750	.	161	9	15	49	0	10	15
peak_9402	4	18578968	18579380	.	413	31	60	138	3	22	36
peak_9403	5	1072	1248	.	177	4	16	30	6	21	18
peak_9404	5	9699	9826	.	128	11	22	22	2	15	7
peak_9405	5	16043	16309	.	267	16	84	54	3	10	23
peak_9406	5	19647	20098	.	452	47	67	141	9	42	58
peak_9407	5	26426	26698	.	273	14	36	55	2	18	22
peak_9408	5	31375	31635	.	261	11	31	70	5	21	20
peak_9409	5	40706	41284	.	579	46	245	211	13	45	45
peak_9410	5	41517	41756	.	240	10	37	58	3	17	16
peak_9411	5	75767	76810	.	1044	34	129	118	9	50	68
peak_9412	5	90487	90810	.	324	8	56	112	3	29	22
peak_9413	5	91265	91377	.	113	6	2	55	3	14	13
peak_9414	5	92450	92680	.	231	0	43	75	1	11	12
peak_9415	5	102117	102399	.	283	11	40	96	4	22	32
peak_9416	5	104736	104912	.	177	13	27	44	4	20	16
peak_9417	5	105313	105349	.	37	10	0	11	2	3	11
peak_9418	5	112105	112631	.	527	23	173	167	5	41	41
peak_9419	5	122309	122749	.	441	38	61	93	6	42	41
peak_9420	5	145151	145395	.	245	1	31	54	6	17	28
peak_9421	5	158876	159649	.	774	29	124	126	3	37	48
peak_9422	5	159905	160171	.	267	17	73	59	4	12	19
peak_9423	5	174274	174559	.	286	20	74	78	5	13	23
peak_9424	5	176227	176514	.	288	17	74	105	5	21	28
peak_9425	5	195835	196171	.	337	36	74	84	9	41	42
peak_9426	5	205837	206534	.	698	107	316	396	17	70	63
peak_9427	5	208642	209113	.	472	23	74	160	9	42	58
peak_9428	5	210419	210798	.	380	58	55	76	6	23	25
peak_9429	5	229632	229980	.	349	12	106	126	12	36	62
peak_9430	5	230199	230945	.	747	50	103	128	8	42	58
peak_9431	5	241182	241237	.	56	3	21	7	1	3	9
peak_9432	5	262233	262420	.	188	6	38	54	7	26	25
peak_9433	5	265655	265897	.	243	38	14	56	2	17	17
peak_9434	5	265943	265973	.	31	0	21	20	1	3	7
peak_9435	5	266119	267509	.	1391	99	329	460	30	136	137
peak_9436	5	270524	270939	.	416	12	65	112	6	21	35
peak_9437	5	271328	271535	.	208	37	43	41	4	11	24
peak_9438	5	272116	272474	.	359	37	147	59	4	29	29
peak_9439	5	283979	284452	.	474	17	108	146	4	28	51
peak_9440	5	285327	285572	.	246	8	56	50	4	13	18
peak_9441	5	286858	287065	.	208	12	20	37	3	16	13
peak_9442	5	290389	290924	.	536	51	67	162	15	61	65
peak_9443	5	291435	291708	.	274	31	71	104	6	21	19
peak_9444	5	304202	304433	.	232	14	47	27	10	30	29
peak_9445	5	306916	307110	.	195	1	35	60	4	17	27
peak_9446	5	308741	309234	.	494	47	205	300	8	51	58
peak_9447	5	311966	312763	.	798	15	121	180	9	46	58
peak_9448	5	315116	315413	.	298	28	52	69	0	20	42
peak_9449	5	318195	319338	.	1144	74	114	263	14	79	118
peak_9450	5	320325	320605	.	281	0	69	82	6	19	32
peak_9451	5	322274	322592	.	319	32	183	166	21	72	69
peak_9452	5	324336	324520	.	185	10	38	38	1	17	15
peak_9453	5	329342	329704	.	363	41	121	143	2	26	20
peak_9454	5	332003	332375	.	373	24	101	193	7	24	34
peak_9455	5	337909	338226	.	318	24	100	117	7	40	55
peak_9456	5	338649	338902	.	254	13	72	53	4	16	29
peak_9457	5	339247	339751	.	505	89	384	294	20	83	81
peak_9458	5	357340	357532	.	193	25	24	74	3	14	23
peak_9459	5	362983	363254	.	272	19	51	85	4	16	34
peak_9460	5	369901	370822	.	922	24	164	164	28	63	95
peak_9461	5	379599	380285	.	687	61	112	184	22	57	63
peak_9462	5	388534	389454	.	921	71	408	383	12	61	86
peak_9463	5	389951	390308	.	358	21	87	129	2	27	19
peak_9464	5	404293	404592	.	300	17	66	86	5	17	37
peak_9465	5	412645	412911	.	267	5	24	90	1	16	24
peak_9466	5	421956	422370	.	415	54	100	75	5	28	32
peak_9467	5	426064	426447	.	384	12	125	155	11	38	34
peak_9468	5	434218	434391	.	174	1	21	58	1	12	15
peak_9469	5	442188	442457	.	270	22	37	56	2	10	15
peak_9470	5	444563	444741	.	179	17	15	37	1	11	13
peak_9471	5	445385	445747	.	363	24	57	89	1	24	35
peak_9472	5	447595	447596	.	2	0	17	7	0	2	1
peak_9473	5	448725	449026	.	302	15	55	67	1	22	26
peak_9474	5	451261	451489	.	229	16	57	50	4	24	17
peak_9475	5	461336	461704	.	369	37	90	142	5	38	43
peak_9476	5	469084	469379	.	296	3	59	65	2	14	21
peak_9477	5	472402	472889	.	488	34	92	79	1	14	21
peak_9478	5	494472	495118	.	647	19	97	115	5	35	63
peak_9479	5	520773	521031	.	259	2	47	68	2	14	26
peak_9480	5	526274	526540	.	267	12	31	36	0	7	19
